================================================================================= 
=== UFF - Doutorado em Computação - Aplicaçoes em Sistemas de Potencia        === 
=== ESTIMADOR DE ESTADO MÍNIMOS QUADRADOS PONDERADOS INCLUINDO MEDIDAS DE PMU === 
=== Desenvolvido por: Rui Menezes de Moraes - 2009                            === 
================================================================================= 
Arquivo de medidores:          .\med\S1_CS5_352M_90M_PMU_EGS1.med
Arquivo do sistema:            .\sist\ieee118_SP_JML.cdf
Tolerância entre iteraçoes:    1.00e-005
Limite de iteraçoes:           100

--- DADOS DA REDE --------------------------------------------------------------- 
Data do caso:                  08/25/93
Origem:                        UW ARCHIVE          
MVA base:                      100
Ano:                           1961
Estação:                       W
Identificação:                 IEEE 118 Bus Test Case
Número de barras:              118 
Número de ramos:               179 
Referência na barra:           69

--- TELEMEDIDAS ------------------------------------------------------------------
    Tipo 1 = Fluxo de potencia ativa        Tipo  6 = Módulo da tensão            
    Tipo 2 = Injeção de potencia ativa      Tipo  7 = Corrente de ramo (real)     
    Tipo 3 = Ângulo de fase da tensão       Tipo  8 = Corrente de ramo (imag)     
    Tipo 4 = Fluxo de potencia reativa      Tipo  9 = Injeção de corrente (real)  
    Tipo 5 = Injeção de potencia reativa    Tipo 10 = Injeção de corrente (imag)  
----------------------------------------------------------------------------------
   N    D    P TP  PN ST   Exa   FS       DP      V_Ref      V_Med          E(%) 
 105   24   70  1    +0.1669    +0.1684    +0.1679  +4.8650e-004      0.194 
 283   24   72  4    +0.9380    +0.9251    +0.9264  -1.2358e-003      0.182 
 314   92   94  4    -0.1724    -0.1765    -0.1760  -4.5496e-004      0.178 
  61   44   45  1    -0.0432    -0.0395    -0.0396  +6.1115e-005      0.174 
 151   98  100  1    -0.3463    -0.3454    -0.3460  +5.9013e-004      0.173 
 394   17   31  7    -0.8169    -0.8156    -0.8152  -4.2230e-004      0.170 
 367    0   12  6    +1.0800    +1.0800    +1.0794  +6.0154e-004      0.169 
 329  100  101  4    +0.3236    +0.3306    +0.3302  +4.2169e-004      0.168 
  93   38   65  1    -0.3784    -0.3712    -0.3715  +3.4005e-004      0.164 
  23   17   18  1    +0.6742    +0.6749    +0.6739  +9.6318e-004      0.162 
 227   38   37  4    +0.5985    +0.5835    +0.5839  -4.4333e-004      0.159 
 205   22   23  4    +0.0155    +0.0135    +0.0133  +1.7690e-004      0.151 
 188   11   12  4    -0.4014    -0.4025    -0.4038  +1.3046e-003      0.149 
 284   71   72  4    +0.1026    +0.0999    +0.0998  +9.0007e-005      0.132 
 261   59   60  4    +0.6833    +0.6864    +0.6856  +7.4669e-004      0.128 
 301   83   84  4    +0.1578    +0.1616    +0.1618  -2.5043e-004      0.119 
  87   60   61  1    -0.7311    -0.7472    -0.7476  +3.8750e-004      0.115 
 135   89   92  1    +2.2717    +2.2507    +2.2493  +1.4009e-003      0.111 
 271   49   66  4    +0.5377    +0.5314    +0.5312  +2.6477e-004      0.108 
 277   47   69  4    +0.6844    +0.6851    +0.6844  +6.2401e-004      0.105 
  39   17   31  1    -0.8690    -0.8675    -0.8667  -7.5076e-004      0.102 
 136   91   92  1    +0.4024    +0.3946    +0.3948  -2.4978e-004      0.089 
 303   84   85  4    +0.1136    +0.1126    +0.1126  -6.5328e-005      0.083 
 331  101  102  4    +0.2377    +0.2354    +0.2353  +1.2828e-004      0.082 
  30   23   24  1    -0.6294    -0.6279    -0.6278  -1.0710e-004      0.076 
  50   34   37  1    -0.5704    -0.5772    -0.5773  +1.1963e-004      0.072 
  22   16   17  1    -0.4835    -0.4833    -0.4830  -3.4362e-004      0.071 
 133   89   90  1    +0.5916    +0.5935    +0.5933  +1.6818e-004      0.069 
 344   17  113  4    -0.5382    -0.5405    -0.5402  -3.3848e-004      0.069 
 190    3   12  4    -0.1384    -0.1383    -0.1385  +1.6718e-004      0.063 
 434   21   22  8    +0.0271    +0.0272    +0.0272  -2.5761e-007      0.058 
 439   28   29  8    +0.0863    +0.0860    +0.0860  +2.8978e-006      0.057 
  41   23   32  1    +0.5926    +0.5890    +0.5888  +2.7840e-004      0.053 
 228   37   39  4    +0.4244    +0.4335    +0.4336  -1.3864e-004      0.050 
 168   17  113  1    -0.8690    -0.8713    -0.8710  -3.2317e-004      0.045 
  68   48   49  1    -0.1117    -0.1114    -0.1113  -2.5968e-005      0.043 
 233   40   42  4    -0.2519    -0.2555    -0.2556  +1.1883e-004      0.042 
 282   70   71  4    +0.3184    +0.3295    +0.3295  +1.3777e-005      0.037 
 204   21   22  4    +0.0568    +0.0563    +0.0564  -7.5483e-005      0.036 
 280   69   70  4    +0.1646    +0.1656    +0.1656  +7.3099e-005      0.036 
  36   30   17  1    +0.9016    +0.9040    +0.9037  +2.3157e-004      0.032 
  64   46   48  1    +0.0254    +0.0214    +0.0214  -3.8344e-005      0.030 
 438   25   26  8    -3.2612    -3.2665    -3.2666  +1.5265e-004      0.028 
 102   49   69  1    -0.6360    -0.6390    -0.6388  -1.5053e-004      0.026 
 424   12   11  8    -0.4428    -0.4454    -0.4454  +2.6127e-005      0.024 
 256   56   58  4    +0.1073    +0.1053    +0.1053  +2.2790e-005      0.019 
 230   30   38  4    -0.4024    -0.4013    -0.4014  +3.4021e-005      0.014 
 214   26   30  4    -1.3180    -1.3205    -1.3206  +1.0620e-004      0.011 
 231   39   40  4    +0.3453    +0.3405    +0.3405  -1.2193e-005      0.010 
 379    5    8  7    -2.4369    -2.4240    -2.4239  -5.4743e-005      0.008 
 330   92  102  4    -0.2228    -0.2249    -0.2249  +4.7970e-006      0.006 
 257   51   58  4    -0.1328    -0.1323    -0.1323  -3.6472e-007      0.000 
 349   68  116  4    -1.6648    -1.6704    -1.6704  +1.9255e-007      0.000 
 343  110  112  4    -0.3490    -0.3568    -0.3568  +3.8535e-007      0.000 
 342  110  111  4    -0.1668    -0.1687    -0.1687  -3.5539e-007      0.000 
 305   86   87  4    -0.2203    -0.2182    -0.2182  -1.1257e-006      0.000 
 304   85   86  4    -0.1646    -0.1726    -0.1726  -1.4025e-007      0.000 
 285   71   73  4    +0.2065    +0.2017    +0.2017  +5.2651e-007      0.000 
 173   68  116  1    -1.2418    -1.2581    -1.2581  +3.5644e-006      0.000 
 167  110  112  1    +0.0672    +0.0624    +0.0624  -7.6704e-007      0.000 
 166  110  111  1    -0.2979    -0.3051    -0.3051  +1.1510e-006      0.000 
 129   86   87  1    -0.4927    -0.4969    -0.4969  +1.5426e-006      0.000 
 128   85   86  1    -0.3439    -0.3424    -0.3424  +2.7932e-007      0.000 
 109   71   73  1    -0.2578    -0.2624    -0.2624  -3.0470e-006      0.000 
----------------------------------------------------------------------------------
Possível erro grosseiro no medidor 196!
Medida crítica  109!
Medida crítica  128!
Medida crítica  167!
Medida crítica  285!
Medida crítica  304!
Medida crítica  305!
Medida crítica  342!
Medida crítica  343!
Medida crítica  349!
Medida crítica  391!
Possíveis conjuntos críticos:
Conjunto 1: 439 434
Conjunto 2: 344 133
Conjunto 3: 329 367 394
Conjunto 4: 367 394
Conjunto 5: 151 61
Conjunto 6: 105 59
Conjunto 7: 253 429
Conjunto 8: 145 405
Conjunto 9: 316 79
Conjunto 10: 79 69
Conjunto 11: 69 134
Conjunto 12: 19 131 318 315
Conjunto 13: 131 318 315
Conjunto 14: 318 315
Conjunto 15: 315 74
Conjunto 16: 361 297
Conjunto 17: 245 267
Conjunto 18: 255 355 375
Conjunto 19: 355 375
Conjunto 20: 266 244 240 254
Conjunto 21: 244 240 254 148
Conjunto 22: 240 254 148
Conjunto 23: 254 148
Conjunto 24: 398 66
Conjunto 25: 66 89
Conjunto 26: 269 298 220
Conjunto 27: 298 220
Conjunto 28: 152 21 362
Conjunto 29: 21 362
Conjunto 30: 191 264 401 263
Conjunto 31: 264 401 263
Conjunto 32: 401 263
Conjunto 33: 234 34 358
Conjunto 34: 34 358
Conjunto 35: 180 327 332
Conjunto 36: 327 332
Conjunto 37: 357 321 391
Conjunto 38: 321 391 100
Conjunto 39: 391 100
Conjunto 40: 232 165 9 161
Conjunto 41: 165 9 161
Conjunto 42: 9 161
Conjunto 43: 161 229
Conjunto 44: 229 163
Conjunto 45: 163 431 123 132
Conjunto 46: 431 123 132
Conjunto 47: 123 132
Conjunto 48: 88 18 201
Conjunto 49: 18 201
Conjunto 50: 201 73 53
Conjunto 51: 73 53
Conjunto 52: 380 436 72
Conjunto 53: 436 72
Conjunto 54: 142 265
Conjunto 55: 353 440 65
Conjunto 56: 440 65
Conjunto 57: 13 326
Conjunto 58: 326 126
Conjunto 59: 126 27 31 360
Conjunto 60: 27 31 360
Conjunto 61: 31 360
Conjunto 62: 320 98
Conjunto 63: 47 125 96
Conjunto 64: 125 96
Conjunto 65: 96 162 127
Conjunto 66: 162 127 276
Conjunto 67: 127 276
Conjunto 68: 276 299
Conjunto 69: 160 46 408
Conjunto 70: 46 408
Conjunto 71: 207 368 363 71
Conjunto 72: 368 363 71
Conjunto 73: 363 71
Conjunto 74: 71 317 37
Conjunto 75: 317 37
Conjunto 76: 144 106 420
Conjunto 77: 106 420 250 107 373 108
Conjunto 78: 420 250 107 373 108
Conjunto 79: 250 107 373 108
Conjunto 80: 107 373 108
Conjunto 81: 373 108
Conjunto 82: 55 52 150
Conjunto 83: 52 150
Conjunto 84: 400 54
Conjunto 85: 54 252 383
Conjunto 86: 252 383
Conjunto 87: 383 236
Conjunto 88: 236 63 235
Conjunto 89: 63 235 51 237
Conjunto 90: 235 51 237
Conjunto 91: 51 237
Conjunto 92: 159 311 397
Conjunto 93: 311 397
Conjunto 94: 412 16 67 411
Conjunto 95: 16 67 411 43
Conjunto 96: 67 411 43
Conjunto 97: 411 43 193
Conjunto 98: 43 193
Conjunto 99: 193 208
Conjunto 100: 418 402 364 287 184
Conjunto 101: 402 364 287 184
Conjunto 102: 364 287 184 70
Conjunto 103: 287 184 70 386
Conjunto 104: 184 70 386
Conjunto 105: 70 386
Conjunto 106: 14 164
Conjunto 107: 243 95
Conjunto 108: 95 322
Conjunto 109: 322 15
Conjunto 110: 15 116
Conjunto 111: 116 262
Conjunto 112: 262 328
Conjunto 113: 435 302 307 8
Conjunto 114: 302 307 8 6
Conjunto 115: 307 8 6
Conjunto 116: 8 6 62
Conjunto 117: 6 62
Conjunto 118: 140 38 149 319 76
Conjunto 119: 38 149 319 76
Conjunto 120: 149 319 76 290
Conjunto 121: 319 76 290 251
Conjunto 122: 76 290 251 28
Conjunto 123: 290 251 28 382
Conjunto 124: 251 28 382
Conjunto 125: 28 382
Conjunto 126: 94 278 421 372 334
Conjunto 127: 278 421 372 334 241
Conjunto 128: 421 372 334 241
Conjunto 129: 372 334 241
Conjunto 130: 334 241
Conjunto 131: 241 218
Conjunto 132: 218 393 77 385 143
Conjunto 133: 393 77 385 143
Conjunto 134: 77 385 143
Conjunto 135: 385 143
Conjunto 136: 143 84
Conjunto 137: 84 80 81
Conjunto 138: 80 81 101 239
Conjunto 139: 81 101 239
Conjunto 140: 101 239
Conjunto 141: 351 215
Conjunto 142: 348 206
Conjunto 143: 99 186 300 352
Conjunto 144: 186 300 352
Conjunto 145: 300 352 288 212
Conjunto 146: 352 288 212
Conjunto 147: 288 212 153 26 155 178
Conjunto 148: 212 153 26 155 178
Conjunto 149: 153 26 155 178 154
Conjunto 150: 26 155 178 154
Conjunto 151: 155 178 154
Conjunto 152: 178 154
Conjunto 153: 154 40 392 197 333 366
Conjunto 154: 40 392 197 333 366
Conjunto 155: 392 197 333 366
Conjunto 156: 197 333 366
Conjunto 157: 333 366
Conjunto 158: 323 85 5 97
Conjunto 159: 85 5 97
Conjunto 160: 5 97
Conjunto 161: 369 216 209 29 86 427
Conjunto 162: 216 209 29 86 427 122
Conjunto 163: 209 29 86 427 122 195
Conjunto 164: 29 86 427 122 195
Conjunto 165: 86 427 122 195 279
Conjunto 166: 427 122 195 279
Conjunto 167: 122 195 279
Conjunto 168: 195 279
Conjunto 169: 437 75
Conjunto 170: 75 238
Conjunto 171: 238 121 345
Conjunto 172: 121 345 295
Conjunto 173: 345 295
Conjunto 174: 295 42
Conjunto 175: 183 441 419
Conjunto 176: 441 419 350
Conjunto 177: 419 350
Conjunto 178: 350 272
Conjunto 179: 182 389 169 83 211
Conjunto 180: 389 169 83 211
Conjunto 181: 169 83 211
Conjunto 182: 83 211 33
Conjunto 183: 211 33
Conjunto 184: 33 388 432
Conjunto 185: 388 432 396
Conjunto 186: 432 396
Conjunto 187: 12 399 346
Conjunto 188: 399 346
Conjunto 189: 346 381
Conjunto 190: 381 57
Conjunto 191: 359 137 384 139
Conjunto 192: 137 384 139 390
Conjunto 193: 384 139 390
Conjunto 194: 139 390
Conjunto 195: 141 194 56 187
Conjunto 196: 194 56 187 58
Conjunto 197: 56 187 58 35
Conjunto 198: 187 58 35
Conjunto 199: 58 35
Conjunto 200: 35 413
Conjunto 201: 413 171 417 11
Conjunto 202: 171 417 11 246
Conjunto 203: 417 11 246
Conjunto 204: 11 246 179
Conjunto 205: 246 179 217
Conjunto 206: 179 217 416
Conjunto 207: 217 416
Conjunto 208: 200 210 118
Conjunto 209: 210 118
Conjunto 210: 118 120 2 202
Conjunto 211: 120 2 202 426 247 45
Conjunto 212: 2 202 426 247 45
Conjunto 213: 202 426 247 45
Conjunto 214: 426 247 45
Conjunto 215: 247 45
Conjunto 216: 45 308 213 32
Conjunto 217: 308 213 32 110 377
Conjunto 218: 213 32 110 377
Conjunto 219: 32 110 377 423
Conjunto 220: 110 377 423 268
Conjunto 221: 377 423 268 281 306
Conjunto 222: 423 268 281 306 248
Conjunto 223: 268 281 306 248
Conjunto 224: 281 306 248 147 113
Conjunto 225: 306 248 147 113
Conjunto 226: 248 147 113 117 249 198
Conjunto 227: 147 113 117 249 198
Conjunto 228: 113 117 249 198
Conjunto 229: 117 249 198
Conjunto 230: 249 198
Conjunto 231: 324 4 309
Conjunto 232: 4 309 310 312
Conjunto 233: 309 310 312
Conjunto 234: 310 312
Conjunto 235: 356 404 192 409 387 199
Conjunto 236: 404 192 409 387 199 3 7
Conjunto 237: 192 409 387 199 3 7
Conjunto 238: 409 387 199 3 7
Conjunto 239: 387 199 3 7
Conjunto 240: 199 3 7
Conjunto 241: 3 7 92
Conjunto 242: 7 92 374
Conjunto 243: 92 374 433
Conjunto 244: 374 433
Conjunto 245: 111 103
Conjunto 246: 177 181 414 226 347
Conjunto 247: 181 414 226 347
Conjunto 248: 414 226 347
Conjunto 249: 226 347 371
Conjunto 250: 347 371 170
Conjunto 251: 371 170 189
Conjunto 252: 170 189 260
Conjunto 253: 189 260 48 44
Conjunto 254: 260 48 44
Conjunto 255: 48 44 270 223
Conjunto 256: 44 270 223 222
Conjunto 257: 270 223 222 82 365
Conjunto 258: 223 222 82 365 119
Conjunto 259: 222 82 365 119
Conjunto 260: 82 365 119
Conjunto 261: 365 119
Conjunto 262: 119 174
Conjunto 263: 174 225 112 1
Conjunto 264: 225 112 1 10
Conjunto 265: 112 1 10
Conjunto 266: 1 10
Conjunto 267: 273 376
Conjunto 268: 172 275
Conjunto 269: 275 114 354
Conjunto 270: 114 354
Conjunto 271: 354 157
Conjunto 272: 157 176 175 406
Conjunto 273: 176 175 406
Conjunto 274: 175 406 442
Conjunto 275: 406 442
Conjunto 276: 158 138 156 292
Conjunto 277: 138 156 292
Conjunto 278: 156 292
Conjunto 279: 25 274 293
Conjunto 280: 274 293
Conjunto 281: 291 407 340
Conjunto 282: 407 340
Conjunto 283: 335 296 336 294 338
Conjunto 284: 296 336 294 338
Conjunto 285: 336 294 338
Conjunto 286: 294 338
Conjunto 287: 341 339 337
Conjunto 288: 339 337
Conjunto 289: 90 24
Conjunto 290: 24 428 91
Conjunto 291: 428 91
Medidas com alta correlação: 165 e 161 
Medidas com alta correlação: 165 e 161 
Medidas com alta correlação: 153 e 155 
Medidas com alta correlação: 153 e 155 
Medidas com alta correlação: 153 e 155 
