================================================================================= 
=== UFF - Doutorado em Computação - Aplicaçoes em Sistemas de Potencia        === 
=== ESTIMADOR DE ESTADO MÍNIMOS QUADRADOS PONDERADOS INCLUINDO MEDIDAS DE PMU === 
=== Desenvolvido por: Rui Menezes de Moraes - 2009                            === 
================================================================================= 
Arquivo de medidores:          .\med\S1_CS5_352M_90M_PMU_EGS2.med
Arquivo do sistema:            .\sist\ieee118_SP_JML.cdf
Tolerância entre iteraçoes:    1.00e-005
Limite de iteraçoes:           100

--- DADOS DA REDE --------------------------------------------------------------- 
Data do caso:                  08/25/93
Origem:                        UW ARCHIVE          
MVA base:                      100
Ano:                           1961
Estação:                       W
Identificação:                 IEEE 118 Bus Test Case
Número de barras:              118 
Número de ramos:               179 
Referência na barra:           69

--- TELEMEDIDAS ------------------------------------------------------------------
    Tipo 1 = Fluxo de potencia ativa        Tipo  6 = Módulo da tensão            
    Tipo 2 = Injeção de potencia ativa      Tipo  7 = Corrente de ramo (real)     
    Tipo 3 = Ângulo de fase da tensão       Tipo  8 = Corrente de ramo (imag)     
    Tipo 4 = Fluxo de potencia reativa      Tipo  9 = Injeção de corrente (real)  
    Tipo 5 = Injeção de potencia reativa    Tipo 10 = Injeção de corrente (imag)  
----------------------------------------------------------------------------------
   N    D    P TP  PN ST   Exa   FS       DP      V_Ref      V_Med          E(%) 
 219   27   32  4    -0.0518    -0.0505    -0.0509  +3.8012e-004      0.225 
 378    5    3  7    +0.4772    +0.4779    +0.4782  -3.2397e-004      0.219 
 145   80   98  1    -0.1129    -0.1165    -0.1166  +1.8120e-004      0.217 
  93   38   65  1    -0.3784    -0.3712    -0.3707  -4.4751e-004      0.216 
 231   39   40  4    +0.3453    +0.3405    +0.3408  -2.5724e-004      0.207 
 415    9   10  8    +0.8117    +0.8116    +0.8114  +2.2567e-004      0.207 
 124   82   83  1    -0.8207    -0.8101    -0.8105  +3.8359e-004      0.205 
  74   49   54  1    +0.5292    +0.5273    +0.5283  -9.3281e-004      0.200 
  19   14   15  1    -0.2094    -0.2097    -0.2103  +5.9301e-004      0.198 
 393   17   18  7    +0.6085    +0.6075    +0.6077  -1.9521e-004      0.196 
 253   55   56  4    -0.1228    -0.1230    -0.1228  -1.0833e-004      0.191 
 151   98  100  1    -0.3463    -0.3454    -0.3460  +6.2913e-004      0.185 
  41   23   32  1    +0.5926    +0.5890    +0.5881  +9.7127e-004      0.184 
  98   65   66  1    +1.6801    +1.6889    +1.6873  +1.5712e-003      0.181 
 314   92   94  4    -0.1724    -0.1765    -0.1760  -4.6211e-004      0.181 
  39   17   31  1    -0.8690    -0.8675    -0.8661  -1.3272e-003      0.180 
 284   71   72  4    +0.1026    +0.0999    +0.1000  -1.2151e-004      0.178 
 429   17   31  8    +0.0160    +0.0160    +0.0160  -3.0724e-007      0.171 
 379    5    8  7    -2.4369    -2.4240    -2.4229  -1.0784e-003      0.164 
 102   49   69  1    -0.6360    -0.6390    -0.6399  +9.2139e-004      0.160 
 329  100  101  4    +0.3236    +0.3306    +0.3302  +3.9432e-004      0.157 
  69   49   50  1    +0.3510    +0.3566    +0.3569  -2.7761e-004      0.153 
  79   50   57  1    +0.2318    +0.2240    +0.2242  -2.9295e-004      0.151 
  87   60   61  1    -0.7311    -0.7472    -0.7477  +4.6657e-004      0.138 
  78   56   57  1    -0.1457    -0.1511    -0.1512  +1.3431e-004      0.135 
 188   11   12  4    -0.4014    -0.4025    -0.4037  +1.1806e-003      0.135 
 434   21   22  8    +0.0271    +0.0272    +0.0272  -5.5983e-007      0.126 
 297   68   81  4    -0.1049    -0.1059    -0.1059  +1.9926e-005      0.122 
 301   83   84  4    +0.1578    +0.1616    +0.1618  -2.4226e-004      0.115 
 271   49   66  4    +0.5377    +0.5314    +0.5317  -2.7270e-004      0.112 
 135   89   92  1    +2.2717    +2.2507    +2.2493  +1.3419e-003      0.106 
 261   59   60  4    +0.6833    +0.6864    +0.6857  +6.1044e-004      0.105 
 344   17  113  4    -0.5382    -0.5405    -0.5401  -4.7837e-004      0.098 
 136   91   92  1    +0.4024    +0.3946    +0.3948  -2.6312e-004      0.094 
 233   40   42  4    -0.2519    -0.2555    -0.2553  -2.3896e-004      0.085 
 168   17  113  1    -0.8690    -0.8713    -0.8707  -5.7930e-004      0.081 
 283   24   72  4    +0.9380    +0.9251    +0.9246  +5.4374e-004      0.080 
 303   84   85  4    +0.1136    +0.1126    +0.1126  -6.2485e-005      0.080 
 438   25   26  8    -3.2612    -3.2665    -3.2669  +4.1625e-004      0.076 
 280   69   70  4    +0.1646    +0.1656    +0.1658  -1.5209e-004      0.074 
 277   47   69  4    +0.6844    +0.6851    +0.6855  -4.2689e-004      0.072 
 331  101  102  4    +0.2377    +0.2354    +0.2353  +1.1146e-004      0.071 
 133   89   90  1    +0.5916    +0.5935    +0.5933  +1.5671e-004      0.064 
 256   56   58  4    +0.1073    +0.1053    +0.1052  +7.0938e-005      0.058 
  64   46   48  1    +0.0254    +0.0214    +0.0213  +5.7280e-005      0.045 
 190    3   12  4    -0.1384    -0.1383    -0.1384  +1.1254e-004      0.043 
 257   51   58  4    -0.1328    -0.1323    -0.1322  -4.1583e-005      0.039 
 439   28   29  8    +0.0863    +0.0860    +0.0860  +1.7146e-006      0.034 
  68   48   49  1    -0.1117    -0.1114    -0.1114  +1.7588e-005      0.029 
 424   12   11  8    -0.4428    -0.4454    -0.4454  +2.8700e-005      0.026 
 204   21   22  4    +0.0568    +0.0563    +0.0563  -4.3129e-005      0.021 
 330   92  102  4    -0.2228    -0.2249    -0.2249  +1.2867e-005      0.017 
  22   16   17  1    -0.4835    -0.4833    -0.4832  -7.9247e-005      0.016 
 214   26   30  4    -1.3180    -1.3205    -1.3204  -9.3197e-005      0.009 
 349   68  116  4    -1.6648    -1.6704    -1.6704  +1.7388e-007      0.000 
 343  110  112  4    -0.3490    -0.3568    -0.3568  +5.2140e-007      0.000 
 342  110  111  4    -0.1668    -0.1687    -0.1687  -4.2141e-007      0.000 
 305   86   87  4    -0.2203    -0.2182    -0.2182  -1.1588e-006      0.000 
 304   85   86  4    -0.1646    -0.1726    -0.1726  -1.8965e-007      0.000 
 285   71   73  4    +0.2065    +0.2017    +0.2017  +8.4261e-007      0.000 
 173   68  116  1    -1.2418    -1.2581    -1.2581  +4.4779e-006      0.000 
 167  110  112  1    +0.0672    +0.0624    +0.0624  -1.0018e-006      0.000 
 129   86   87  1    -0.4927    -0.4969    -0.4969  +2.1559e-006      0.000 
 109   71   73  1    -0.2578    -0.2624    -0.2624  -4.1304e-006      0.000 
----------------------------------------------------------------------------------
Possível erro grosseiro no medidor 166!
Medida crítica  109!
Medida crítica  128!
Medida crítica  167!
Medida crítica  285!
Medida crítica  304!
Medida crítica  305!
Medida crítica  342!
Medida crítica  343!
Medida crítica  349!
Medida crítica  391!
Possíveis conjuntos críticos:
Conjunto 1: 331 277
Conjunto 2: 303 283
Conjunto 3: 188 78
Conjunto 4: 284 39
Conjunto 5: 39 314 98
Conjunto 6: 314 98
Conjunto 7: 41 151
Conjunto 8: 19 74
Conjunto 9: 124 415 231
Conjunto 10: 415 231
Conjunto 11: 93 145
Conjunto 12: 145 378
Conjunto 13: 66 325
Conjunto 14: 325 228
Conjunto 15: 228 100
Conjunto 16: 410 267
Conjunto 17: 298 245 316 266
Conjunto 18: 245 316 266 367
Conjunto 19: 316 266 367
Conjunto 20: 266 367
Conjunto 21: 255 361 134
Conjunto 22: 361 134
Conjunto 23: 134 49
Conjunto 24: 49 254
Conjunto 25: 254 115
Conjunto 26: 315 185 131 269
Conjunto 27: 185 131 269
Conjunto 28: 131 269
Conjunto 29: 394 36 425
Conjunto 30: 36 425
Conjunto 31: 20 391
Conjunto 32: 318 148
Conjunto 33: 23 313
Conjunto 34: 240 244
Conjunto 35: 263 264
Conjunto 36: 21 362 430
Conjunto 37: 362 430 52
Conjunto 38: 430 52 55
Conjunto 39: 52 55 47 191
Conjunto 40: 55 47 191
Conjunto 41: 47 191
Conjunto 42: 17 332 46
Conjunto 43: 332 46
Conjunto 44: 327 431
Conjunto 45: 180 95
Conjunto 46: 95 321 165 34 161
Conjunto 47: 321 165 34 161
Conjunto 48: 165 34 161
Conjunto 49: 34 161
Conjunto 50: 132 163 436
Conjunto 51: 163 436
Conjunto 52: 397 73 88
Conjunto 53: 73 88
Conjunto 54: 88 9
Conjunto 55: 9 72
Conjunto 56: 258 123
Conjunto 57: 123 265 440
Conjunto 58: 265 440
Conjunto 59: 401 130
Conjunto 60: 380 13
Conjunto 61: 13 326
Conjunto 62: 326 18
Conjunto 63: 18 202 142
Conjunto 64: 202 142
Conjunto 65: 368 363 299 360 65 320
Conjunto 66: 363 299 360 65 320
Conjunto 67: 299 360 65 320
Conjunto 68: 360 65 320 126 31
Conjunto 69: 65 320 126 31
Conjunto 70: 320 126 31
Conjunto 71: 126 31
Conjunto 72: 96 125
Conjunto 73: 127 162
Conjunto 74: 207 234
Conjunto 75: 402 160 67
Conjunto 76: 160 67 353 408
Conjunto 77: 67 353 408
Conjunto 78: 353 408 27 317 71 250
Conjunto 79: 408 27 317 71 250
Conjunto 80: 27 317 71 250
Conjunto 81: 317 71 250 232
Conjunto 82: 71 250 232
Conjunto 83: 250 232
Conjunto 84: 53 420 373
Conjunto 85: 420 373
Conjunto 86: 373 104
Conjunto 87: 61 150
Conjunto 88: 59 252
Conjunto 89: 383 60 159
Conjunto 90: 60 159
Conjunto 91: 159 311
Conjunto 92: 311 201 412
Conjunto 93: 201 412
Conjunto 94: 411 418
Conjunto 95: 63 16 43 8
Conjunto 96: 16 43 8
Conjunto 97: 43 8
Conjunto 98: 14 435 208 164
Conjunto 99: 435 208 164
Conjunto 100: 208 164
Conjunto 101: 387 6
Conjunto 102: 184 287
Conjunto 103: 287 322 38
Conjunto 104: 322 38
Conjunto 105: 38 37
Conjunto 106: 364 328 70 15 302 262
Conjunto 107: 328 70 15 302 262
Conjunto 108: 70 15 302 262 307
Conjunto 109: 15 302 262 307
Conjunto 110: 302 262 307
Conjunto 111: 262 307 28
Conjunto 112: 307 28
Conjunto 113: 400 140 149
Conjunto 114: 140 149 76
Conjunto 115: 149 76 319
Conjunto 116: 76 319
Conjunto 117: 319 276
Conjunto 118: 276 251 382
Conjunto 119: 251 382
Conjunto 120: 334 421 77 241
Conjunto 121: 421 77 241
Conjunto 122: 77 241
Conjunto 123: 143 218 215 370 290
Conjunto 124: 218 215 370 290
Conjunto 125: 215 370 290 30
Conjunto 126: 370 290 30 385 242
Conjunto 127: 290 30 385 242 212
Conjunto 128: 30 385 242 212
Conjunto 129: 385 242 212
Conjunto 130: 242 212
Conjunto 131: 288 80 81
Conjunto 132: 80 81 348
Conjunto 133: 81 348 366
Conjunto 134: 348 366
Conjunto 135: 366 372 84
Conjunto 136: 372 84
Conjunto 137: 85 62 369
Conjunto 138: 62 369 239 300
Conjunto 139: 369 239 300
Conjunto 140: 239 300 203
Conjunto 141: 300 203 186 351
Conjunto 142: 203 186 351 99 278
Conjunto 143: 186 351 99 278
Conjunto 144: 351 99 278 153 155
Conjunto 145: 99 278 153 155 5 392
Conjunto 146: 278 153 155 5 392
Conjunto 147: 153 155 5 392 154 86
Conjunto 148: 155 5 392 154 86
Conjunto 149: 5 392 154 86 178
Conjunto 150: 392 154 86 178
Conjunto 151: 154 86 178
Conjunto 152: 86 178 333
Conjunto 153: 178 333
Conjunto 154: 333 197
Conjunto 155: 323 398
Conjunto 156: 437 352 97 40
Conjunto 157: 352 97 40 427
Conjunto 158: 97 40 427
Conjunto 159: 40 427
Conjunto 160: 209 216 195 101
Conjunto 161: 216 195 101
Conjunto 162: 195 101
Conjunto 163: 75 236 42
Conjunto 164: 236 42
Conjunto 165: 235 237 345
Conjunto 166: 237 345 169 94 106
Conjunto 167: 345 169 94 106
Conjunto 168: 169 94 106 108
Conjunto 169: 94 106 108 33 107
Conjunto 170: 106 108 33 107
Conjunto 171: 108 33 107
Conjunto 172: 33 107
Conjunto 173: 107 272 441
Conjunto 174: 272 441 419 279 350
Conjunto 175: 441 419 279 350
Conjunto 176: 419 279 350
Conjunto 177: 279 350 295 29
Conjunto 178: 350 295 29 56 196
Conjunto 179: 295 29 56 196
Conjunto 180: 29 56 196
Conjunto 181: 56 196
Conjunto 182: 196 58
Conjunto 183: 58 211 389
Conjunto 184: 211 389
Conjunto 185: 389 388 183
Conjunto 186: 388 183 182 238
Conjunto 187: 183 182 238
Conjunto 188: 182 238 396
Conjunto 189: 238 396
Conjunto 190: 346 432 381 12
Conjunto 191: 432 381 12 259 206
Conjunto 192: 381 12 259 206
Conjunto 193: 12 259 206
Conjunto 194: 259 206 83
Conjunto 195: 206 83
Conjunto 196: 83 137 399
Conjunto 197: 137 399 139
Conjunto 198: 399 139
Conjunto 199: 139 390
Conjunto 200: 390 384
Conjunto 201: 187 35
Conjunto 202: 35 141 171 194
Conjunto 203: 141 171 194 57 413
Conjunto 204: 171 194 57 413
Conjunto 205: 194 57 413
Conjunto 206: 57 413 179
Conjunto 207: 413 179
Conjunto 208: 179 417
Conjunto 209: 417 217
Conjunto 210: 11 210
Conjunto 211: 210 246
Conjunto 212: 246 2
Conjunto 213: 2 227 122
Conjunto 214: 227 122
Conjunto 215: 122 426
Conjunto 216: 426 416 32 198
Conjunto 217: 416 32 198 268 121
Conjunto 218: 32 198 268 121 308
Conjunto 219: 198 268 121 308 247
Conjunto 220: 268 121 308 247
Conjunto 221: 121 308 247
Conjunto 222: 308 247 423
Conjunto 223: 247 423
Conjunto 224: 423 306 377
Conjunto 225: 306 377 118
Conjunto 226: 377 118 147 92 213
Conjunto 227: 118 147 92 213 248 359 120
Conjunto 228: 147 92 213 248 359 120
Conjunto 229: 92 213 248 359 120
Conjunto 230: 213 248 359 120 111
Conjunto 231: 248 359 120 111 249
Conjunto 232: 359 120 111 249 199
Conjunto 233: 120 111 249 199
Conjunto 234: 111 249 199
Conjunto 235: 249 199
Conjunto 236: 324 230 309
Conjunto 237: 230 309 310 312
Conjunto 238: 309 310 312 403 103 281 117
Conjunto 239: 310 312 403 103 281 117
Conjunto 240: 312 403 103 281 117
Conjunto 241: 403 103 281 117 223
Conjunto 242: 103 281 117 223 222 4
Conjunto 243: 281 117 223 222 4 192
Conjunto 244: 117 223 222 4 192
Conjunto 245: 223 222 4 192
Conjunto 246: 222 4 192
Conjunto 247: 4 192
Conjunto 248: 110 225
Conjunto 249: 225 404
Conjunto 250: 404 3 113 409 50 371
Conjunto 251: 3 113 409 50 371
Conjunto 252: 113 409 50 371
Conjunto 253: 409 50 371
Conjunto 254: 50 371 7
Conjunto 255: 371 7
Conjunto 256: 356 181 270
Conjunto 257: 181 270
Conjunto 258: 270 365
Conjunto 259: 365 347 177
Conjunto 260: 347 177 82
Conjunto 261: 177 82
Conjunto 262: 82 170
Conjunto 263: 170 189 260 119
Conjunto 264: 189 260 119
Conjunto 265: 260 119 414
Conjunto 266: 119 414
Conjunto 267: 414 10 174
Conjunto 268: 10 174 112
Conjunto 269: 174 112
Conjunto 270: 112 1
Conjunto 271: 376 172
Conjunto 272: 157 433 354
Conjunto 273: 433 354
Conjunto 274: 354 374 442
Conjunto 275: 374 442 406
Conjunto 276: 442 406
Conjunto 277: 114 158 138
Conjunto 278: 158 138 156 176
Conjunto 279: 138 156 176
Conjunto 280: 156 176 291 175 293
Conjunto 281: 176 291 175 293
Conjunto 282: 291 175 293 200
Conjunto 283: 175 293 200
Conjunto 284: 293 200
Conjunto 285: 296 274 340 294
Conjunto 286: 274 340 294 407
Conjunto 287: 340 294 407
Conjunto 288: 294 407
Conjunto 289: 407 335
Conjunto 290: 335 336 338
Conjunto 291: 336 338
Conjunto 292: 341 339 337 422
Conjunto 293: 339 337 422
Conjunto 294: 337 422
Conjunto 295: 90 220 91
Conjunto 296: 220 91 224
Conjunto 297: 91 224 25
Conjunto 298: 224 25
Conjunto 299: 48 44
Conjunto 300: 45 221
Conjunto 301: 128 166
Medidas com alta correlação: 165 e 161 
Medidas com alta correlação: 165 e 161 
Medidas com alta correlação: 165 e 161 
Medidas com alta correlação: 153 e 155 
Medidas com alta correlação: 153 e 155 
Medidas com alta correlação: 153 e 155 
Medidas com alta correlação: 153 e 155 
