================================================================================= 
=== UFF - Doutorado em Computação - Aplicaçoes em Sistemas de Potencia        === 
=== ESTIMADOR DE ESTADO MÍNIMOS QUADRADOS PONDERADOS INCLUINDO MEDIDAS DE PMU === 
=== Desenvolvido por: Rui Menezes de Moraes - 2009                            === 
================================================================================= 
Arquivo de medidores:          .\med\S1_CS5_352M_90M_PMU_EGS4.med
Arquivo do sistema:            .\sist\ieee118_SP_JML.cdf
Tolerância entre iteraçoes:    1.00e-005
Limite de iteraçoes:           100

--- DADOS DA REDE --------------------------------------------------------------- 
Data do caso:                  08/25/93
Origem:                        UW ARCHIVE          
MVA base:                      100
Ano:                           1961
Estação:                       W
Identificação:                 IEEE 118 Bus Test Case
Número de barras:              118 
Número de ramos:               179 
Referência na barra:           69

--- TELEMEDIDAS ------------------------------------------------------------------
    Tipo 1 = Fluxo de potencia ativa        Tipo  6 = Módulo da tensão            
    Tipo 2 = Injeção de potencia ativa      Tipo  7 = Corrente de ramo (real)     
    Tipo 3 = Ângulo de fase da tensão       Tipo  8 = Corrente de ramo (imag)     
    Tipo 4 = Fluxo de potencia reativa      Tipo  9 = Injeção de corrente (real)  
    Tipo 5 = Injeção de potencia reativa    Tipo 10 = Injeção de corrente (imag)  
----------------------------------------------------------------------------------
   N    D    P TP  PN ST   Exa   FS       DP      V_Ref      V_Med          E(%) 
 253   55   56  4    -0.1228    -0.1230    -0.1228  -1.1268e-004      0.199 
 410    5    6  8    -0.5380    -0.5378    -0.5381  +2.3838e-004      0.199 
  61   44   45  1    -0.0432    -0.0395    -0.0396  +6.9347e-005      0.198 
 205   22   23  4    +0.0155    +0.0135    +0.0133  +2.2502e-004      0.192 
 405   28   27  7    -0.3016    -0.3035    -0.3034  -8.5167e-005      0.188 
 227   38   37  4    +0.5985    +0.5835    +0.5840  -5.0104e-004      0.180 
 329  100  101  4    +0.3236    +0.3306    +0.3302  +4.4778e-004      0.179 
 151   98  100  1    -0.3463    -0.3454    -0.3460  +5.7755e-004      0.170 
 314   92   94  4    -0.1724    -0.1765    -0.1761  -4.2679e-004      0.167 
 188   11   12  4    -0.4014    -0.4025    -0.4040  +1.4385e-003      0.164 
 284   71   72  4    +0.1026    +0.0999    +0.0998  +1.0404e-004      0.153 
 105   24   70  1    +0.1669    +0.1684    +0.1680  +3.3828e-004      0.135 
 261   59   60  4    +0.6833    +0.6864    +0.6856  +7.7356e-004      0.133 
 379    5    8  7    -2.4369    -2.4240    -2.4248  +8.2748e-004      0.126 
  22   16   17  1    -0.4835    -0.4833    -0.4839  +6.0734e-004      0.125 
  87   60   61  1    -0.7311    -0.7472    -0.7476  +3.9353e-004      0.116 
 301   83   84  4    +0.1578    +0.1616    +0.1618  -2.4304e-004      0.115 
 429   17   31  8    +0.0160    +0.0160    +0.0160  -2.0563e-007      0.114 
 135   89   92  1    +2.2717    +2.2507    +2.2492  +1.4357e-003      0.113 
 277   47   69  4    +0.6844    +0.6851    +0.6845  +6.1476e-004      0.104 
 394   17   31  7    -0.8169    -0.8156    -0.8154  -2.3724e-004      0.095 
 331  101  102  4    +0.2377    +0.2354    +0.2352  +1.4432e-004      0.092 
  50   34   37  1    -0.5704    -0.5772    -0.5773  +1.4630e-004      0.087 
 190    3   12  4    -0.1384    -0.1383    -0.1386  +2.2470e-004      0.085 
 136   91   92  1    +0.4024    +0.3946    +0.3948  -2.3894e-004      0.085 
 434   21   22  8    +0.0271    +0.0272    +0.0272  -3.6403e-007      0.082 
 303   84   85  4    +0.1136    +0.1126    +0.1126  -6.2299e-005      0.080 
 271   49   66  4    +0.5377    +0.5314    +0.5312  +1.9216e-004      0.079 
 367    0   12  6    +1.0800    +1.0800    +1.0798  +2.6348e-004      0.074 
 133   89   90  1    +0.5916    +0.5935    +0.5933  +1.7632e-004      0.072 
 228   37   39  4    +0.4244    +0.4335    +0.4336  -1.5963e-004      0.057 
 214   26   30  4    -1.3180    -1.3205    -1.3210  +5.0507e-004      0.051 
 204   21   22  4    +0.0568    +0.0563    +0.0564  -9.4832e-005      0.045 
 282   70   71  4    +0.3184    +0.3295    +0.3295  +1.6756e-005      0.045 
 280   69   70  4    +0.1646    +0.1656    +0.1656  +8.5411e-005      0.042 
  68   48   49  1    -0.1117    -0.1114    -0.1113  -2.4700e-005      0.041 
 233   40   42  4    -0.2519    -0.2555    -0.2556  +1.1210e-004      0.040 
 344   17  113  4    -0.5382    -0.5405    -0.5403  -1.9400e-004      0.040 
  39   17   31  1    -0.8690    -0.8675    -0.8672  -2.8833e-004      0.039 
  64   46   48  1    +0.0254    +0.0214    +0.0214  -3.5660e-005      0.028 
 424   12   11  8    -0.4428    -0.4454    -0.4454  +2.7704e-005      0.025 
 438   25   26  8    -3.2612    -3.2665    -3.2663  -1.3287e-004      0.024 
 256   56   58  4    +0.1073    +0.1053    +0.1053  +2.5860e-005      0.021 
 439   28   29  8    +0.0863    +0.0860    +0.0860  +9.9625e-007      0.020 
 231   39   40  4    +0.3453    +0.3405    +0.3406  -2.2280e-005      0.018 
  36   30   17  1    +0.9016    +0.9040    +0.9039  +8.7016e-005      0.012 
 168   17  113  1    -0.8690    -0.8713    -0.8712  -8.3183e-005      0.012 
  41   23   32  1    +0.5926    +0.5890    +0.5891  -5.0986e-005      0.010 
 230   30   38  4    -0.4024    -0.4013    -0.4013  -1.5420e-005      0.006 
 330   92  102  4    -0.2228    -0.2249    -0.2249  -2.9011e-006      0.004 
 102   49   69  1    -0.6360    -0.6390    -0.6389  -1.8794e-005      0.003 
 257   51   58  4    -0.1328    -0.1323    -0.1323  -3.0244e-006      0.003 
 349   68  116  4    -1.6648    -1.6704    -1.6704  +1.9861e-007      0.000 
 343  110  112  4    -0.3490    -0.3568    -0.3568  +3.8227e-007      0.000 
 342  110  111  4    -0.1668    -0.1687    -0.1687  -3.5906e-007      0.000 
 305   86   87  4    -0.2203    -0.2182    -0.2182  -1.1549e-006      0.000 
 304   85   86  4    -0.1646    -0.1726    -0.1726  -1.3982e-007      0.000 
 285   71   73  4    +0.2065    +0.2017    +0.2017  +5.0521e-007      0.000 
 173   68  116  1    -1.2418    -1.2581    -1.2581  +3.5815e-006      0.000 
 167  110  112  1    +0.0672    +0.0624    +0.0624  -7.6529e-007      0.000 
 166  110  111  1    -0.2979    -0.3051    -0.3051  +1.1452e-006      0.000 
 129   86   87  1    -0.4927    -0.4969    -0.4969  +1.5231e-006      0.000 
 128   85   86  1    -0.3439    -0.3424    -0.3424  +2.8159e-007      0.000 
 109   71   73  1    -0.2578    -0.2624    -0.2624  -3.0090e-006      0.000 
----------------------------------------------------------------------------------
Possível erro grosseiro no medidor 199!
Medida crítica  109!
Medida crítica  128!
Medida crítica  167!
Medida crítica  285!
Medida crítica  304!
Medida crítica  305!
Medida crítica  342!
Medida crítica  343!
Medida crítica  349!
Medida crítica  391!
Possíveis conjuntos críticos:
Conjunto 1: 344 233
Conjunto 2: 271 303
Conjunto 3: 136 190
Conjunto 4: 135 429
Conjunto 5: 429 301
Conjunto 6: 301 87
Conjunto 7: 329 227
Conjunto 8: 61 410 253
Conjunto 9: 410 253
Conjunto 10: 283 93
Conjunto 11: 325 30
Conjunto 12: 124 20
Conjunto 13: 219 60
Conjunto 14: 79 69 134
Conjunto 15: 69 134
Conjunto 16: 378 315
Conjunto 17: 131 318 415
Conjunto 18: 318 415
Conjunto 19: 74 297 397
Conjunto 20: 297 397 395
Conjunto 21: 397 395
Conjunto 22: 21 19
Conjunto 23: 255 431 267
Conjunto 24: 431 267
Conjunto 25: 244 240 254 66 148
Conjunto 26: 240 254 66 148
Conjunto 27: 254 66 148
Conjunto 28: 66 148
Conjunto 29: 185 266
Conjunto 30: 401 313
Conjunto 31: 313 89
Conjunto 32: 89 115
Conjunto 33: 269 430
Conjunto 34: 362 289
Conjunto 35: 289 191
Conjunto 36: 220 152
Conjunto 37: 104 224 49 398
Conjunto 38: 224 49 398
Conjunto 39: 49 398
Conjunto 40: 355 264 263
Conjunto 41: 264 263
Conjunto 42: 146 34
Conjunto 43: 234 327
Conjunto 44: 332 321
Conjunto 45: 321 391 353
Conjunto 46: 391 353 436
Conjunto 47: 353 436
Conjunto 48: 436 165
Conjunto 49: 165 161 18
Conjunto 50: 161 18 232
Conjunto 51: 18 232 229
Conjunto 52: 232 229
Conjunto 53: 229 163 123
Conjunto 54: 163 123
Conjunto 55: 380 258 132 201
Conjunto 56: 258 132 201
Conjunto 57: 132 201
Conjunto 58: 53 357 72 440
Conjunto 59: 357 72 440
Conjunto 60: 72 440
Conjunto 61: 265 142 27
Conjunto 62: 142 27
Conjunto 63: 130 65
Conjunto 64: 320 98 37 13
Conjunto 65: 98 37 13
Conjunto 66: 37 13
Conjunto 67: 47 96
Conjunto 68: 96 162 299 125
Conjunto 69: 162 299 125
Conjunto 70: 299 125
Conjunto 71: 31 127 276
Conjunto 72: 127 276
Conjunto 73: 160 46 408
Conjunto 74: 46 408
Conjunto 75: 26 358 400 71
Conjunto 76: 358 400 71
Conjunto 77: 400 71
Conjunto 78: 144 207
Conjunto 79: 420 373
Conjunto 80: 373 250
Conjunto 81: 250 52 55
Conjunto 82: 52 55
Conjunto 83: 150 387 242 383
Conjunto 84: 387 242 383
Conjunto 85: 242 383
Conjunto 86: 368 252 363
Conjunto 87: 252 363 364
Conjunto 88: 363 364
Conjunto 89: 402 63 16
Conjunto 90: 63 16
Conjunto 91: 159 106 236 311 107 43 208 360
Conjunto 92: 106 236 311 107 43 208 360 108
Conjunto 93: 236 311 107 43 208 360 108 235
Conjunto 94: 311 107 43 208 360 108 235 237
Conjunto 95: 107 43 208 360 108 235 237
Conjunto 96: 43 208 360 108 235 237
Conjunto 97: 208 360 108 235 237
Conjunto 98: 360 108 235 237
Conjunto 99: 108 235 237
Conjunto 100: 235 237 67 184
Conjunto 101: 237 67 184
Conjunto 102: 67 184 193
Conjunto 103: 184 193
Conjunto 104: 193 54
Conjunto 105: 54 412
Conjunto 106: 412 411
Conjunto 107: 386 287 70
Conjunto 108: 287 70
Conjunto 109: 70 51
Conjunto 110: 51 418 164 14
Conjunto 111: 418 164 14
Conjunto 112: 164 14
Conjunto 113: 370 243 15 95
Conjunto 114: 243 15 95
Conjunto 115: 15 95
Conjunto 116: 95 116
Conjunto 117: 116 322
Conjunto 118: 262 435 328
Conjunto 119: 435 328 302
Conjunto 120: 328 302
Conjunto 121: 302 372
Conjunto 122: 140 319 149 76
Conjunto 123: 319 149 76
Conjunto 124: 149 76 251
Conjunto 125: 76 251
Conjunto 126: 251 290 382
Conjunto 127: 290 382
Conjunto 128: 6 218 278
Conjunto 129: 218 278 385 334 28
Conjunto 130: 278 385 334 28 421
Conjunto 131: 385 334 28 421 94 241
Conjunto 132: 334 28 421 94 241
Conjunto 133: 28 421 94 241
Conjunto 134: 421 94 241 8
Conjunto 135: 94 241 8
Conjunto 136: 241 8
Conjunto 137: 8 77 143
Conjunto 138: 77 143
Conjunto 139: 143 38
Conjunto 140: 38 84 80 81
Conjunto 141: 84 80 81
Conjunto 142: 80 81
Conjunto 143: 81 239
Conjunto 144: 239 206
Conjunto 145: 206 101 351
Conjunto 146: 101 351
Conjunto 147: 348 215 203
Conjunto 148: 215 203
Conjunto 149: 300 186 99
Conjunto 150: 186 99
Conjunto 151: 99 396 29
Conjunto 152: 396 29 178 40 288 352
Conjunto 153: 29 178 40 288 352
Conjunto 154: 178 40 288 352
Conjunto 155: 40 288 352 153 155
Conjunto 156: 288 352 153 155
Conjunto 157: 352 153 155
Conjunto 158: 153 155 154
Conjunto 159: 155 154
Conjunto 160: 154 212 333
Conjunto 161: 212 333
Conjunto 162: 323 85 392
Conjunto 163: 85 392
Conjunto 164: 97 209
Conjunto 165: 86 427 279
Conjunto 166: 427 279 5
Conjunto 167: 279 5
Conjunto 168: 345 75 366 437
Conjunto 169: 75 366 437 197 183 238
Conjunto 170: 366 437 197 183 238
Conjunto 171: 437 197 183 238
Conjunto 172: 197 183 238 195
Conjunto 173: 183 238 195
Conjunto 174: 238 195
Conjunto 175: 195 216
Conjunto 176: 216 295 122
Conjunto 177: 295 122 369
Conjunto 178: 122 369
Conjunto 179: 121 441 419 182 350
Conjunto 180: 441 419 182 350 272
Conjunto 181: 419 182 350 272 359
Conjunto 182: 182 350 272 359
Conjunto 183: 350 272 359
Conjunto 184: 272 359
Conjunto 185: 389 83
Conjunto 186: 83 196 211
Conjunto 187: 196 211 12
Conjunto 188: 211 12
Conjunto 189: 12 388
Conjunto 190: 388 399
Conjunto 191: 399 169 346
Conjunto 192: 169 346 33
Conjunto 193: 346 33
Conjunto 194: 33 57 384
Conjunto 195: 57 384 200 137
Conjunto 196: 384 200 137
Conjunto 197: 200 137 390 139
Conjunto 198: 137 390 139
Conjunto 199: 390 139
Conjunto 200: 381 259
Conjunto 201: 259 432 202
Conjunto 202: 432 202
Conjunto 203: 202 56 141
Conjunto 204: 56 141 416 11 58
Conjunto 205: 141 416 11 58
Conjunto 206: 416 11 58 194
Conjunto 207: 11 58 194
Conjunto 208: 58 194 187
Conjunto 209: 194 187
Conjunto 210: 187 35
Conjunto 211: 35 413 417 246
Conjunto 212: 413 417 246
Conjunto 213: 417 246
Conjunto 214: 246 171
Conjunto 215: 171 45
Conjunto 216: 217 179
Conjunto 217: 179 198
Conjunto 218: 210 118 247
Conjunto 219: 118 247 213 120 426
Conjunto 220: 247 213 120 426 308
Conjunto 221: 213 120 426 308 2 377 281
Conjunto 222: 120 426 308 2 377 281
Conjunto 223: 426 308 2 377 281
Conjunto 224: 308 2 377 281
Conjunto 225: 2 377 281 32
Conjunto 226: 377 281 32
Conjunto 227: 281 32
Conjunto 228: 32 306 248 268 423 110
Conjunto 229: 306 248 268 423 110
Conjunto 230: 248 268 423 110 147 249
Conjunto 231: 268 423 110 147 249
Conjunto 232: 423 110 147 249
Conjunto 233: 110 147 249
Conjunto 234: 147 249
Conjunto 235: 249 117
Conjunto 236: 117 113 4
Conjunto 237: 113 4 356
Conjunto 238: 4 356
Conjunto 239: 356 324 309
Conjunto 240: 324 309 310 312
Conjunto 241: 309 310 312
Conjunto 242: 310 312
Conjunto 243: 7 409 403 404 3
Conjunto 244: 409 403 404 3
Conjunto 245: 403 404 3
Conjunto 246: 404 3
Conjunto 247: 92 433 192
Conjunto 248: 433 192 374 111
Conjunto 249: 192 374 111
Conjunto 250: 374 111 414
Conjunto 251: 111 414
Conjunto 252: 414 103
Conjunto 253: 103 177
Conjunto 254: 226 181 347
Conjunto 255: 181 347 170 189
Conjunto 256: 347 170 189
Conjunto 257: 170 189
Conjunto 258: 189 260
Conjunto 259: 223 222 270 82 119
Conjunto 260: 222 270 82 119
Conjunto 261: 270 82 119 48
Conjunto 262: 82 119 48
Conjunto 263: 119 48
Conjunto 264: 48 44 371 24 225 1
Conjunto 265: 44 371 24 225 1 174
Conjunto 266: 371 24 225 1 174 112
Conjunto 267: 24 225 1 174 112
Conjunto 268: 225 1 174 112
Conjunto 269: 1 174 112
Conjunto 270: 174 112
Conjunto 271: 365 10
Conjunto 272: 376 354 273
Conjunto 273: 354 273 172
Conjunto 274: 273 172
Conjunto 275: 25 114 157 406
Conjunto 276: 114 157 406
Conjunto 277: 157 406 176
Conjunto 278: 406 176
Conjunto 279: 176 175 442
Conjunto 280: 175 442
Conjunto 281: 158 138 156
Conjunto 282: 138 156 292
Conjunto 283: 156 292
Conjunto 284: 293 274
Conjunto 285: 274 291
Conjunto 286: 291 407
Conjunto 287: 407 340
Conjunto 288: 296 335 294 336
Conjunto 289: 335 294 336 338
Conjunto 290: 294 336 338
Conjunto 291: 336 338
Conjunto 292: 341 339 337
Conjunto 293: 339 337
Conjunto 294: 91 422
Medidas com alta correlação: 165 e 161 
Medidas com alta correlação: 153 e 155 
Medidas com alta correlação: 153 e 155 
Medidas com alta correlação: 153 e 155 
Medidas com alta correlação: 153 e 155 
